Time,VAS,VVS,NID,CA,NAE,PRP,IFP,VG,CNA,VTS,HM,AUH,ARM,CPP,PVS,BFN,BFM,PA,QLO,AU,VP,VB,RBF,RFN,TVD,NOD,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,AUM,RR,GLP,PFL,VUD,VAE,RSN,QAO,VIF,VEC,VTW
2.7792e+05,0.94582,3.2882,0.5,0.00355,2151.5,218.84,12.151,11.394,142.24,11.992,40,0.99994,1.6314,70.105,3.8797,2.8662,1.3002,126.99,5.4063,0.99981,3.1216,5.1024,1.2398,1.2398,0.0038757,0.49424,72.121,0.074962,50.815,51.61,0.14016,94.683,0.70572,0.0070009,0.99984,102.43,63.988,17.946,0.0038754,0.45082,42.952,5.4063,0.59783,15.126,40.253
2.7936e+05,0.94585,3.2882,0.5,0.00355,2151.5,218.84,12.151,11.394,142.24,11.992,40,0.99994,1.6316,70.104,3.8797,2.8663,1.3004,127,5.4065,0.99981,3.1217,5.1024,1.2399,1.2399,0.003877,0.49424,72.121,0.074964,50.821,51.61,0.14017,94.682,0.70572,0.0070009,0.99984,102.43,63.989,17.947,0.0038767,0.45085,42.955,5.4065,0.59783,15.126,40.254
2.808e+05,0.94588,3.2882,0.5,0.00355,2151.5,218.84,12.151,11.394,142.24,11.992,40,0.99994,1.6319,70.104,3.8797,2.8663,1.3005,127.01,5.4066,0.99982,3.1217,5.1024,1.2399,1.2399,0.0038783,0.49424,72.121,0.074965,50.827,51.61,0.14017,94.68,0.70572,0.0070009,0.99984,102.44,63.989,17.948,0.003878,0.45088,42.958,5.4066,0.59783,15.126,40.254
2.8224e+05,0.94591,3.2882,0.5,0.00355,2151.6,218.85,12.151,11.394,142.24,11.992,40,0.99995,1.6321,70.104,3.8797,2.8663,1.3006,127.02,5.4067,0.99982,3.1217,5.1024,1.2399,1.2399,0.0038795,0.49424,72.121,0.074967,50.832,51.61,0.14017,94.679,0.70572,0.0070009,0.99985,102.44,63.99,17.948,0.0038792,0.45091,42.961,5.4067,0.59783,15.126,40.255
2.8368e+05,0.94593,3.2882,0.5,0.00355,2151.6,218.85,12.151,11.394,142.24,11.992,40,0.99995,1.6324,70.104,3.8797,2.8663,1.3007,127.02,5.4068,0.99982,3.1218,5.1024,1.2399,1.2399,0.0038808,0.49424,72.121,0.074969,50.838,51.61,0.14018,94.678,0.70572,0.0070009,0.99985,102.45,63.99,17.949,0.0038805,0.45093,42.963,5.4068,0.59783,15.126,40.255
2.8512e+05,0.94596,3.2882,0.5,0.00355,2151.6,218.85,12.151,11.394,142.24,11.992,40,0.99995,1.6326,70.104,3.8797,2.8663,1.3008,127.03,5.4069,0.99982,3.1218,5.1024,1.2399,1.2399,0.003882,0.49424,72.121,0.074971,50.844,51.61,0.14018,94.676,0.70572,0.007001,0.99985,102.45,63.991,17.949,0.0038817,0.45096,42.966,5.4069,0.59783,15.126,40.256
2.8656e+05,0.94599,3.2882,0.5,0.00355,2151.6,218.85,12.151,11.394,142.25,11.992,40,0.99995,1.6329,70.104,3.8797,2.8663,1.3009,127.04,5.407,0.99982,3.1218,5.1024,1.2399,1.2399,0.0038833,0.49424,72.121,0.074972,50.849,51.61,0.14019,94.675,0.70572,0.007001,0.99985,102.46,63.992,17.95,0.003883,0.45099,42.969,5.407,0.59783,15.126,40.256
2.88e+05,0.94602,3.2882,0.5,0.00355,2151.6,218.86,12.151,11.394,142.25,11.992,40,0.99995,1.6331,70.104,3.8797,2.8663,1.301,127.05,5.4072,0.99982,3.1219,5.1024,1.2399,1.2399,0.0038845,0.49424,72.121,0.074974,50.854,51.61,0.14019,94.673,0.70572,0.007001,0.99985,102.46,63.992,17.95,0.0038842,0.45102,42.971,5.4072,0.59783,15.126,40.256
2.8944e+05,0.94605,3.2882,0.5,0.00355,2151.6,218.86,12.151,11.394,142.25,11.992,40,0.99995,1.6333,70.104,3.8797,2.8663,1.3011,127.05,5.4073,0.99983,3.1219,5.1024,1.2399,1.2399,0.0038857,0.49424,72.12,0.074976,50.86,51.61,0.1402,94.672,0.70572,0.007001,0.99985,102.47,63.993,17.951,0.0038854,0.45105,42.974,5.4073,0.59783,15.126,40.257
2.9088e+05,0.94607,3.2882,0.5,0.00355,2151.6,218.86,12.151,11.394,142.25,11.992,40,0.99995,1.6336,70.104,3.8797,2.8663,1.3012,127.06,5.4074,0.99983,3.1219,5.1024,1.2399,1.2399,0.0038869,0.49424,72.12,0.074977,50.865,51.61,0.1402,94.671,0.70572,0.007001,0.99985,102.48,63.993,17.951,0.0038866,0.45107,42.977,5.4074,0.59783,15.126,40.257
2.9232e+05,0.9461,3.2882,0.5,0.00355,2151.6,218.86,12.151,11.394,142.25,11.992,40,0.99995,1.6338,70.104,3.8797,2.8663,1.3013,127.07,5.4075,0.99983,3.122,5.1024,1.2399,1.2399,0.0038881,0.49424,72.12,0.074979,50.87,51.61,0.1402,94.669,0.70572,0.007001,0.99985,102.48,63.994,17.952,0.0038878,0.4511,42.979,5.4075,0.59783,15.126,40.258
2.9376e+05,0.94613,3.2882,0.5,0.00355,2151.7,218.87,12.151,11.394,142.25,11.992,40,0.99995,1.634,70.104,3.8797,2.8663,1.3014,127.08,5.4076,0.99983,3.122,5.1024,1.24,1.24,0.0038892,0.49423,72.12,0.07498,50.876,51.61,0.14021,94.668,0.70572,0.007001,0.99986,102.49,63.994,17.952,0.003889,0.45113,42.982,5.4076,0.59783,15.126,40.258
2.952e+05,0.94615,3.2882,0.5,0.00355,2151.7,218.87,12.151,11.394,142.25,11.992,40,0.99995,1.6343,70.104,3.8797,2.8663,1.3015,127.09,5.4077,0.99983,3.122,5.1024,1.24,1.24,0.0038904,0.49423,72.12,0.074982,50.881,51.61,0.14021,94.667,0.70572,0.007001,0.99986,102.49,63.995,17.953,0.0038901,0.45115,42.984,5.4077,0.59783,15.126,40.259
2.9664e+05,0.94618,3.2882,0.5,0.00355,2151.7,218.87,12.151,11.394,142.25,11.992,40,0.99995,1.6345,70.104,3.8797,2.8663,1.3016,127.09,5.4078,0.99983,3.1221,5.1024,1.24,1.24,0.0038916,0.49423,72.12,0.074984,50.886,51.61,0.14022,94.665,0.70572,0.0070011,0.99986,102.5,63.995,17.953,0.0038913,0.45118,42.987,5.4078,0.59783,15.126,40.259
2.9808e+05,0.9462,3.2882,0.5,0.00355,2151.7,218.87,12.151,11.394,142.25,11.992,40,0.99995,1.6347,70.104,3.8797,2.8663,1.3017,127.1,5.4079,0.99984,3.1221,5.1024,1.24,1.24,0.0038927,0.49423,72.12,0.074985,50.891,51.61,0.14022,94.664,0.70572,0.0070011,0.99986,102.5,63.996,17.954,0.0038924,0.4512,42.989,5.4079,0.59784,15.126,40.259
2.9952e+05,0.94623,3.2882,0.5,0.00355,2151.7,218.87,12.151,11.394,142.25,11.992,40,0.99995,1.635,70.104,3.8797,2.8663,1.3017,127.11,5.408,0.99984,3.1221,5.1024,1.24,1.24,0.0038938,0.49423,72.12,0.074987,50.896,51.61,0.14022,94.663,0.70572,0.0070011,0.99986,102.51,63.996,17.954,0.0038935,0.45123,42.992,5.408,0.59784,15.126,40.26
3.0096e+05,0.94625,3.2882,0.5,0.00355,2151.7,218.88,12.151,11.394,142.25,11.992,40,0.99995,1.6352,70.104,3.8797,2.8663,1.3018,127.11,5.4081,0.99984,3.1222,5.1024,1.24,1.24,0.0038949,0.49423,72.12,0.074988,50.901,51.61,0.14023,94.662,0.70572,0.0070011,0.99986,102.51,63.997,17.955,0.0038947,0.45125,42.994,5.4081,0.59784,15.126,40.26
3.024e+05,0.94628,3.2882,0.5,0.00355,2151.7,218.88,12.151,11.394,142.25,11.992,40,0.99995,1.6354,70.104,3.8798,2.8663,1.3019,127.12,5.4082,0.99984,3.1222,5.1024,1.24,1.24,0.0038961,0.49423,72.12,0.07499,50.906,51.61,0.14023,94.66,0.70571,0.0070011,0.99986,102.52,63.997,17.955,0.0038958,0.45128,42.997,5.4082,0.59784,15.126,40.261
3.0384e+05,0.94631,3.2882,0.5,0.00355,2151.7,218.88,12.151,11.394,142.25,11.992,40,0.99995,1.6356,70.104,3.8798,2.8663,1.302,127.13,5.4083,0.99984,3.1222,5.1024,1.24,1.24,0.0038972,0.49423,72.12,0.074991,50.911,51.61,0.14024,94.659,0.70571,0.0070011,0.99987,102.52,63.998,17.956,0.0038969,0.45131,42.999,5.4083,0.59784,15.126,40.261
3.0528e+05,0.94633,3.2882,0.5,0.00355,2151.7,218.88,12.151,11.394,142.25,11.992,40,0.99995,1.6358,70.104,3.8798,2.8663,1.3021,127.14,5.4084,0.99984,3.1223,5.1024,1.24,1.24,0.0038982,0.49423,72.12,0.074993,50.916,51.61,0.14024,94.658,0.70571,0.0070011,0.99987,102.53,63.998,17.956,0.003898,0.45133,43.002,5.4084,0.59784,15.126,40.261
3.0672e+05,0.94635,3.2882,0.5,0.00355,2151.7,218.89,12.15,11.394,142.25,11.992,40,0.99995,1.636,70.104,3.8798,2.8663,1.3022,127.14,5.4086,0.99984,3.1223,5.1025,1.24,1.24,0.0038993,0.49423,72.12,0.074994,50.921,51.61,0.14024,94.657,0.70571,0.0070011,0.99987,102.53,63.998,17.957,0.0038991,0.45135,43.004,5.4086,0.59784,15.126,40.262
3.0816e+05,0.94638,3.2882,0.5,0.00355,2151.8,218.89,12.15,11.394,142.25,11.992,40,0.99995,1.6363,70.104,3.8798,2.8663,1.3023,127.15,5.4087,0.99985,3.1223,5.1025,1.2401,1.2401,0.0039004,0.49423,72.12,0.074996,50.925,51.61,0.14025,94.655,0.70571,0.0070011,0.99987,102.54,63.999,17.957,0.0039001,0.45138,43.006,5.4087,0.59784,15.127,40.262
3.096e+05,0.9464,3.2882,0.5,0.00355,2151.8,218.89,12.15,11.394,142.25,11.992,40,0.99995,1.6365,70.104,3.8798,2.8663,1.3024,127.16,5.4088,0.99985,3.1224,5.1025,1.2401,1.2401,0.0039015,0.49423,72.119,0.074997,50.93,51.61,0.14025,94.654,0.70571,0.0070011,0.99987,102.54,63.999,17.958,0.0039012,0.4514,43.009,5.4088,0.59784,15.127,40.262
3.1104e+05,0.94643,3.2882,0.5,0.00355,2151.8,218.89,12.15,11.394,142.25,11.992,40,0.99995,1.6367,70.104,3.8798,2.8663,1.3025,127.16,5.4089,0.99985,3.1224,5.1025,1.2401,1.2401,0.0039025,0.49423,72.119,0.074999,50.935,51.61,0.14025,94.653,0.70571,0.0070011,0.99987,102.54,64,17.958,0.0039023,0.45143,43.011,5.4089,0.59784,15.127,40.263
3.1248e+05,0.94645,3.2882,0.5,0.00355,2151.8,218.9,12.15,11.394,142.25,11.992,40,0.99996,1.6369,70.104,3.8798,2.8663,1.3026,127.17,5.4089,0.99985,3.1224,5.1025,1.2401,1.2401,0.0039036,0.49422,72.119,0.075,50.939,51.61,0.14026,94.652,0.70571,0.0070011,0.99987,102.55,64,17.959,0.0039033,0.45145,43.013,5.4089,0.59784,15.127,40.263
3.1392e+05,0.94647,3.2882,0.5,0.00355,2151.8,218.9,12.15,11.394,142.25,11.992,40,0.99996,1.6371,70.104,3.8798,2.8663,1.3026,127.18,5.409,0.99985,3.1225,5.1025,1.2401,1.2401,0.0039046,0.49422,72.119,0.075001,50.944,51.61,0.14026,94.651,0.70571,0.0070011,0.99987,102.55,64.001,17.959,0.0039043,0.45147,43.015,5.409,0.59784,15.127,40.264
3.1536e+05,0.9465,3.2882,0.5,0.00355,2151.8,218.9,12.15,11.394,142.25,11.992,40,0.99996,1.6373,70.104,3.8798,2.8663,1.3027,127.18,5.4091,0.99985,3.1225,5.1025,1.2401,1.2401,0.0039056,0.49422,72.119,0.075003,50.949,51.61,0.14026,94.65,0.70571,0.0070011,0.99988,102.56,64.001,17.96,0.0039054,0.4515,43.018,5.4091,0.59784,15.127,40.264
3.168e+05,0.94652,3.2882,0.5,0.00355,2151.8,218.9,12.15,11.394,142.25,11.992,40,0.99996,1.6375,70.104,3.8798,2.8663,1.3028,127.19,5.4092,0.99985,3.1225,5.1025,1.2401,1.2401,0.0039066,0.49422,72.119,0.075004,50.953,51.61,0.14027,94.648,0.7057,0.0070011,0.99988,102.56,64.002,17.96,0.0039064,0.45152,43.02,5.4092,0.59784,15.127,40.264
3.1824e+05,0.94654,3.2882,0.5,0.00355,2151.8,218.9,12.15,11.394,142.25,11.992,40,0.99996,1.6377,70.104,3.8798,2.8663,1.3029,127.2,5.4093,0.99986,3.1226,5.1025,1.2401,1.2401,0.0039076,0.49422,72.119,0.075006,50.958,51.61,0.14027,94.647,0.7057,0.0070011,0.99988,102.57,64.002,17.961,0.0039074,0.45154,43.022,5.4093,0.59784,15.127,40.265
3.1968e+05,0.94657,3.2882,0.5,0.00355,2151.8,218.91,12.15,11.394,142.25,11.992,40,0.99996,1.6379,70.104,3.8798,2.8663,1.303,127.2,5.4094,0.99986,3.1226,5.1025,1.2401,1.2401,0.0039086,0.49422,72.119,0.075007,50.962,51.61,0.14028,94.646,0.7057,0.0070012,0.99988,102.57,64.003,17.961,0.0039084,0.45157,43.024,5.4094,0.59784,15.127,40.265
3.2112e+05,0.94659,3.2882,0.5,0.00355,2151.9,218.91,12.15,11.394,142.25,11.992,40,0.99996,1.6381,70.104,3.8798,2.8663,1.3031,127.21,5.4095,0.99986,3.1226,5.1025,1.2401,1.2401,0.0039096,0.49422,72.119,0.075008,50.966,51.61,0.14028,94.645,0.7057,0.0070012,0.99988,102.58,64.003,17.961,0.0039094,0.45159,43.026,5.4095,0.59784,15.127,40.265
3.2256e+05,0.94661,3.2882,0.5,0.00355,2151.9,218.91,12.15,11.394,142.25,11.992,40,0.99996,1.6383,70.104,3.8798,2.8663,1.3031,127.21,5.4096,0.99986,3.1227,5.1025,1.2401,1.2401,0.0039106,0.49422,72.119,0.07501,50.971,51.61,0.14028,94.644,0.7057,0.0070012,0.99988,102.58,64.003,17.962,0.0039104,0.45161,43.029,5.4096,0.59784,15.127,40.266
3.24e+05,0.94663,3.2882,0.5,0.00355,2151.9,218.91,12.15,11.394,142.25,11.992,40,0.99996,1.6385,70.104,3.8799,2.8663,1.3032,127.22,5.4097,0.99986,3.1227,5.1025,1.2401,1.2401,0.0039116,0.49422,72.119,0.075011,50.975,51.61,0.14029,94.643,0.7057,0.0070012,0.99988,102.58,64.004,17.962,0.0039113,0.45163,43.031,5.4097,0.59784,15.127,40.266
3.2544e+05,0.94665,3.2882,0.5,0.00355,2151.9,218.92,12.15,11.394,142.26,11.992,40,0.99996,1.6387,70.104,3.8799,2.8663,1.3033,127.23,5.4098,0.99986,3.1227,5.1026,1.2402,1.2402,0.0039125,0.49422,72.119,0.075012,50.979,51.61,0.14029,94.642,0.7057,0.0070012,0.99988,102.59,64.004,17.963,0.0039123,0.45165,43.033,5.4098,0.59785,15.127,40.266
3.2688e+05,0.94668,3.2882,0.5,0.00355,2151.9,218.92,12.15,11.394,142.26,11.992,40,0.99996,1.6389,70.104,3.8799,2.8663,1.3034,127.23,5.4099,0.99986,3.1228,5.1026,1.2402,1.2402,0.0039135,0.49422,72.119,0.075013,50.984,51.61,0.14029,94.641,0.70569,0.0070012,0.99988,102.59,64.005,17.963,0.0039132,0.45168,43.035,5.4099,0.59785,15.127,40.267
3.2832e+05,0.9467,3.2882,0.5,0.00355,2151.9,218.92,12.15,11.394,142.26,11.992,40,0.99996,1.639,70.104,3.8799,2.8663,1.3035,127.24,5.41,0.99986,3.1228,5.1026,1.2402,1.2402,0.0039144,0.49422,72.119,0.075015,50.988,51.61,0.1403,94.639,0.70569,0.0070012,0.99989,102.6,64.005,17.964,0.0039142,0.4517,43.037,5.41,0.59785,15.127,40.267
3.2976e+05,0.94672,3.2882,0.5,0.00355,2151.9,218.92,12.15,11.394,142.26,11.992,40,0.99996,1.6392,70.104,3.8799,2.8663,1.3035,127.24,5.4101,0.99987,3.1228,5.1026,1.2402,1.2402,0.0039154,0.49422,72.119,0.075016,50.992,51.61,0.1403,94.638,0.70569,0.0070012,0.99989,102.6,64.006,17.964,0.0039151,0.45172,43.039,5.4101,0.59785,15.127,40.267
3.312e+05,0.94674,3.2882,0.5,0.00355,2151.9,218.93,12.15,11.394,142.26,11.992,40,0.99996,1.6394,70.104,3.8799,2.8663,1.3036,127.25,5.4101,0.99987,3.1229,5.1026,1.2402,1.2402,0.0039163,0.49422,72.119,0.075017,50.996,51.61,0.1403,94.637,0.70569,0.0070012,0.99989,102.61,64.006,17.964,0.0039161,0.45174,43.041,5.4101,0.59785,15.127,40.268
3.3264e+05,0.94676,3.2882,0.5,0.00355,2151.9,218.93,12.15,11.394,142.26,11.992,40,0.99996,1.6396,70.104,3.8799,2.8664,1.3037,127.26,5.4102,0.99987,3.1229,5.1026,1.2402,1.2402,0.0039172,0.49421,72.119,0.075018,51,51.61,0.1403,94.636,0.70569,0.0070012,0.99989,102.61,64.006,17.965,0.003917,0.45176,43.043,5.4102,0.59785,15.127,40.268
3.3408e+05,0.94678,3.2882,0.5,0.00355,2151.9,218.93,12.15,11.394,142.26,11.992,40,0.99996,1.6398,70.104,3.8799,2.8664,1.3038,127.26,5.4103,0.99987,3.1229,5.1026,1.2402,1.2402,0.0039181,0.49421,72.119,0.07502,51.004,51.61,0.14031,94.635,0.70569,0.0070012,0.99989,102.61,64.007,17.965,0.0039179,0.45178,43.045,5.4103,0.59785,15.127,40.268
3.3552e+05,0.9468,3.2882,0.5,0.00355,2152,218.93,12.15,11.394,142.26,11.992,40,0.99996,1.64,70.104,3.8799,2.8664,1.3038,127.27,5.4104,0.99987,3.123,5.1026,1.2402,1.2402,0.003919,0.49421,72.119,0.075021,51.008,51.61,0.14031,94.634,0.70568,0.0070012,0.99989,102.62,64.007,17.966,0.0039188,0.4518,43.047,5.4104,0.59785,15.127,40.269
3.3696e+05,0.94682,3.2882,0.5,0.00355,2152,218.93,12.15,11.394,142.26,11.992,40,0.99996,1.6401,70.104,3.8799,2.8664,1.3039,127.27,5.4105,0.99987,3.123,5.1026,1.2402,1.2402,0.0039199,0.49421,72.119,0.075022,51.012,51.61,0.14031,94.633,0.70568,0.0070012,0.99989,102.62,64.008,17.966,0.0039197,0.45182,43.049,5.4105,0.59785,15.127,40.269
3.384e+05,0.94684,3.2882,0.5,0.00355,2152,218.94,12.15,11.394,142.26,11.992,40,0.99996,1.6403,70.104,3.8799,2.8664,1.304,127.28,5.4106,0.99987,3.123,5.1026,1.2402,1.2402,0.0039208,0.49421,72.119,0.075023,51.016,51.61,0.14032,94.632,0.70568,0.0070012,0.99989,102.63,64.008,17.966,0.0039206,0.45184,43.051,5.4106,0.59785,15.127,40.269
3.3984e+05,0.94686,3.2882,0.5,0.00355,2152,218.94,12.15,11.394,142.26,11.992,40,0.99996,1.6405,70.104,3.88,2.8664,1.3041,127.28,5.4107,0.99987,3.1231,5.1026,1.2402,1.2402,0.0039217,0.49421,72.119,0.075025,51.02,51.61,0.14032,94.631,0.70568,0.0070012,0.99989,102.63,64.008,17.967,0.0039215,0.45186,43.053,5.4107,0.59785,15.127,40.27
3.4128e+05,0.94688,3.2882,0.5,0.00355,2152,218.94,12.15,11.394,142.26,11.992,40,0.99996,1.6407,70.104,3.88,2.8664,1.3041,127.29,5.4107,0.99988,3.1231,5.1027,1.2402,1.2402,0.0039226,0.49421,72.118,0.075026,51.024,51.61,0.14032,94.63,0.70568,0.0070012,0.99989,102.63,64.009,17.967,0.0039223,0.45188,43.055,5.4107,0.59785,15.127,40.27
3.4272e+05,0.9469,3.2882,0.5,0.00355,2152,218.94,12.15,11.394,142.26,11.992,40,0.99996,1.6408,70.104,3.88,2.8664,1.3042,127.3,5.4108,0.99988,3.1231,5.1027,1.2402,1.2402,0.0039234,0.49421,72.118,0.075027,51.028,51.61,0.14033,94.629,0.70568,0.0070012,0.9999,102.64,64.009,17.967,0.0039232,0.4519,43.057,5.4108,0.59785,15.127,40.27
3.4416e+05,0.94692,3.2882,0.5,0.00355,2152,218.95,12.15,11.394,142.26,11.992,40,0.99996,1.641,70.104,3.88,2.8664,1.3043,127.3,5.4109,0.99988,3.1232,5.1027,1.2403,1.2403,0.0039243,0.49421,72.118,0.075028,51.031,51.61,0.14033,94.628,0.70567,0.0070012,0.9999,102.64,64.009,17.968,0.0039241,0.45192,43.058,5.4109,0.59785,15.127,40.271
3.456e+05,0.94694,3.2882,0.5,0.00355,2152,218.95,12.15,11.394,142.26,11.992,40,0.99996,1.6412,70.104,3.88,2.8664,1.3043,127.31,5.411,0.99988,3.1232,5.1027,1.2403,1.2403,0.0039251,0.49421,72.118,0.075029,51.035,51.61,0.14033,94.627,0.70567,0.0070012,0.9999,102.65,64.01,17.968,0.0039249,0.45194,43.06,5.411,0.59785,15.127,40.271
3.4704e+05,0.94696,3.2882,0.5,0.00355,2152,218.95,12.15,11.394,142.26,11.992,40,0.99996,1.6413,70.104,3.88,2.8664,1.3044,127.31,5.4111,0.99988,3.1232,5.1027,1.2403,1.2403,0.003926,0.49421,72.118,0.07503,51.039,51.61,0.14033,94.626,0.70567,0.0070012,0.9999,102.65,64.01,17.969,0.0039258,0.45196,43.062,5.4111,0.59785,15.127,40.271
3.4848e+05,0.94698,3.2882,0.5,0.00355,2152,218.95,12.15,11.394,142.26,11.992,40,0.99996,1.6415,70.104,3.88,2.8664,1.3045,127.32,5.4111,0.99988,3.1233,5.1027,1.2403,1.2403,0.0039268,0.49421,72.118,0.075031,51.043,51.61,0.14034,94.625,0.70567,0.0070012,0.9999,102.65,64.011,17.969,0.0039266,0.45198,43.064,5.4111,0.59785,15.127,40.272
3.4992e+05,0.947,3.2882,0.5,0.00355,2152,218.95,12.15,11.394,142.26,11.992,40,0.99996,1.6417,70.104,3.88,2.8664,1.3046,127.32,5.4112,0.99988,3.1233,5.1027,1.2403,1.2403,0.0039276,0.49421,72.118,0.075032,51.046,51.61,0.14034,94.624,0.70567,0.0070012,0.9999,102.66,64.011,17.969,0.0039274,0.452,43.066,5.4112,0.59785,15.128,40.272
3.5136e+05,0.94701,3.2882,0.5,0.00355,2152.1,218.96,12.15,11.394,142.26,11.992,40,0.99997,1.6418,70.104,3.88,2.8664,1.3046,127.33,5.4113,0.99988,3.1233,5.1027,1.2403,1.2403,0.0039285,0.49421,72.118,0.075034,51.05,51.61,0.14034,94.623,0.70566,0.0070012,0.9999,102.66,64.011,17.97,0.0039282,0.45201,43.068,5.4113,0.59785,15.128,40.272
3.528e+05,0.94703,3.2882,0.5,0.00355,2152.1,218.96,12.149,11.394,142.26,11.992,40,0.99997,1.642,70.104,3.88,2.8664,1.3047,127.33,5.4114,0.99988,3.1233,5.1027,1.2403,1.2403,0.0039293,0.49421,72.118,0.075035,51.054,51.61,0.14035,94.622,0.70566,0.0070012,0.9999,102.66,64.012,17.97,0.0039291,0.45203,43.069,5.4114,0.59785,15.128,40.273
3.5424e+05,0.94705,3.2882,0.5,0.00355,2152.1,218.96,12.149,11.394,142.26,11.992,40,0.99997,1.6422,70.104,3.8801,2.8664,1.3048,127.34,5.4114,0.99989,3.1234,5.1027,1.2403,1.2403,0.0039301,0.49421,72.118,0.075036,51.057,51.61,0.14035,94.621,0.70566,0.0070012,0.9999,102.67,64.012,17.97,0.0039299,0.45205,43.071,5.4114,0.59786,15.128,40.273
3.5568e+05,0.94707,3.2882,0.5,0.00355,2152.1,218.96,12.149,11.394,142.26,11.992,40,0.99997,1.6423,70.104,3.8801,2.8664,1.3048,127.34,5.4115,0.99989,3.1234,5.1028,1.2403,1.2403,0.0039309,0.4942,72.118,0.075037,51.061,51.61,0.14035,94.621,0.70566,0.0070012,0.9999,102.67,64.012,17.971,0.0039307,0.45207,43.073,5.4115,0.59786,15.128,40.273
3.5712e+05,0.94709,3.2882,0.5,0.00355,2152.1,218.97,12.149,11.394,142.26,11.992,40,0.99997,1.6425,70.104,3.8801,2.8664,1.3049,127.35,5.4116,0.99989,3.1234,5.1028,1.2403,1.2403,0.0039317,0.4942,72.118,0.075038,51.064,51.61,0.14035,94.62,0.70566,0.0070012,0.9999,102.67,64.013,17.971,0.0039315,0.45209,43.075,5.4116,0.59786,15.128,40.273
3.5856e+05,0.9471,3.2882,0.5,0.00355,2152.1,218.97,12.149,11.394,142.26,11.992,40,0.99997,1.6426,70.104,3.8801,2.8664,1.305,127.35,5.4117,0.99989,3.1235,5.1028,1.2403,1.2403,0.0039324,0.4942,72.118,0.075039,51.068,51.61,0.14036,94.619,0.70565,0.0070012,0.99991,102.68,64.013,17.971,0.0039322,0.4521,43.076,5.4117,0.59786,15.128,40.274
3.6e+05,0.94712,3.2882,0.5,0.00355,2152.1,218.97,12.149,11.394,142.26,11.992,40,0.99997,1.6428,70.104,3.8801,2.8664,1.305,127.36,5.4117,0.99989,3.1235,5.1028,1.2403,1.2403,0.0039332,0.4942,72.118,0.07504,51.071,51.61,0.14036,94.618,0.70565,0.0070012,0.99991,102.68,64.013,17.972,0.003933,0.45212,43.078,5.4117,0.59786,15.128,40.274
3.6144e+05,0.94714,3.2882,0.5,0.00355,2152.1,218.97,12.149,11.394,142.26,11.992,40,0.99997,1.6429,70.104,3.8801,2.8664,1.3051,127.36,5.4118,0.99989,3.1235,5.1028,1.2403,1.2403,0.003934,0.4942,72.118,0.075041,51.075,51.61,0.14036,94.617,0.70565,0.0070012,0.99991,102.68,64.014,17.972,0.0039338,0.45214,43.08,5.4118,0.59786,15.128,40.274
3.6288e+05,0.94716,3.2882,0.5,0.00355,2152.1,218.97,12.149,11.394,142.26,11.992,40,0.99997,1.6431,70.104,3.8801,2.8664,1.3051,127.37,5.4119,0.99989,3.1236,5.1028,1.2403,1.2403,0.0039347,0.4942,72.118,0.075042,51.078,51.61,0.14037,94.616,0.70565,0.0070012,0.99991,102.69,64.014,17.972,0.0039346,0.45216,43.081,5.4119,0.59786,15.128,40.275
3.6432e+05,0.94717,3.2882,0.5,0.00355,2152.1,218.98,12.149,11.394,142.26,11.992,40,0.99997,1.6432,70.104,3.8801,2.8664,1.3052,127.37,5.412,0.99989,3.1236,5.1028,1.2403,1.2403,0.0039355,0.4942,72.118,0.075043,51.081,51.61,0.14037,94.615,0.70565,0.0070011,0.99991,102.69,64.014,17.973,0.0039353,0.45217,43.083,5.412,0.59786,15.128,40.275
3.6576e+05,0.94719,3.2882,0.5,0.00355,2152.1,218.98,12.149,11.394,142.26,11.992,40,0.99997,1.6434,70.104,3.8801,2.8664,1.3053,127.38,5.412,0.99989,3.1236,5.1028,1.2404,1.2404,0.0039362,0.4942,72.118,0.075044,51.085,51.61,0.14037,94.614,0.70564,0.0070011,0.99991,102.69,64.015,17.973,0.0039361,0.45219,43.085,5.412,0.59786,15.128,40.275
3.672e+05,0.94721,3.2882,0.5,0.00355,2152.1,218.98,12.149,11.394,142.26,11.992,40,0.99997,1.6435,70.104,3.8802,2.8664,1.3053,127.38,5.4121,0.99989,3.1236,5.1028,1.2404,1.2404,0.003937,0.4942,72.118,0.075045,51.088,51.61,0.14037,94.613,0.70564,0.0070011,0.99991,102.7,64.015,17.973,0.0039368,0.45221,43.086,5.4121,0.59786,15.128,40.275
3.6864e+05,0.94722,3.2882,0.5,0.00355,2152.2,218.98,12.149,11.394,142.26,11.992,40,0.99997,1.6437,70.104,3.8802,2.8664,1.3054,127.39,5.4122,0.9999,3.1237,5.1028,1.2404,1.2404,0.0039377,0.4942,72.118,0.075046,51.091,51.61,0.14038,94.613,0.70564,0.0070011,0.99991,102.7,64.015,17.974,0.0039375,0.45222,43.088,5.4122,0.59786,15.128,40.276
