Time,NID,NAE,CNA,PA,QLO,VP,VTS,VB,TVD,NOD,HR,QAO,VEC,VTW
2.4363e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9895,11.984,5.0236,0.0017349,0.18714,72.157,5.1472,14.986,39.974
2.4372e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9895,11.984,5.0236,0.001735,0.18714,72.157,5.1472,14.986,39.974
2.4381e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9895,11.984,5.0236,0.001735,0.18714,72.157,5.1472,14.986,39.974
2.439e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9895,11.984,5.0236,0.001735,0.18714,72.157,5.1472,14.986,39.974
2.4399e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9895,11.984,5.0236,0.0017351,0.18714,72.157,5.1472,14.986,39.974
2.4408e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9895,11.984,5.0236,0.0017351,0.18714,72.157,5.1472,14.986,39.974
2.4417e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9896,11.984,5.0236,0.0017351,0.18714,72.157,5.1472,14.986,39.974
2.4426e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9896,11.984,5.0236,0.0017351,0.18714,72.157,5.1472,14.986,39.974
2.4435e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9896,11.984,5.0236,0.0017352,0.18714,72.157,5.1472,14.986,39.974
2.4444e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9896,11.984,5.0236,0.0017352,0.18714,72.157,5.1472,14.986,39.974
2.4453e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9896,11.984,5.0236,0.0017352,0.18714,72.157,5.1472,14.986,39.974
2.4462e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9897,11.984,5.0236,0.0017353,0.18714,72.157,5.1472,14.986,39.974
2.4471e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9897,11.984,5.0236,0.0017353,0.18714,72.157,5.1472,14.986,39.974
2.448e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9897,11.984,5.0236,0.0017353,0.18714,72.157,5.1472,14.986,39.974
2.4489e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9897,11.984,5.0236,0.0017353,0.18714,72.157,5.1472,14.986,39.974
2.4498e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9897,11.984,5.0236,0.0017354,0.18714,72.157,5.1472,14.986,39.974
2.4507e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9897,11.984,5.0236,0.0017354,0.18714,72.157,5.1472,14.986,39.974
2.4516e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9898,11.984,5.0236,0.0017354,0.18714,72.157,5.1472,14.986,39.974
2.4525e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9898,11.984,5.0236,0.0017354,0.18714,72.157,5.1472,14.986,39.974
2.4534e+05,0.1875,2132.1,142.27,106.39,5.1472,2.9898,11.984,5.0236,0.0017355,0.18714,72.157,5.1472,14.986,39.974
2.4543e+05,0.1875,2132.2,142.27,106.39,5.1472,2.9898,11.984,5.0236,0.0017355,0.18714,72.157,5.1472,14.986,39.974
2.4552e+05,0.1875,2132.2,142.27,106.39,5.1472,2.9898,11.984,5.0236,0.0017355,0.18714,72.157,5.1472,14.986,39.974
2.4561e+05,0.1875,2132.2,142.27,106.39,5.1472,2.9899,11.984,5.0236,0.0017356,0.18714,72.157,5.1472,14.986,39.974
2.457e+05,0.1875,2132.2,142.27,106.39,5.1472,2.9899,11.984,5.0235,0.0017356,0.18714,72.157,5.1472,14.986,39.974
2.4579e+05,0.1875,2132.2,142.27,106.39,5.1472,2.9899,11.984,5.0235,0.0017356,0.18714,72.157,5.1472,14.986,39.974
2.4588e+05,0.1875,2132.2,142.27,106.39,5.1472,2.9899,11.984,5.0235,0.0017356,0.18714,72.157,5.1472,14.986,39.974
2.4597e+05,0.1875,2132.2,142.27,106.39,5.1472,2.9899,11.984,5.0235,0.0017357,0.18714,72.157,5.1472,14.986,39.974
2.4606e+05,0.1875,2132.2,142.27,106.39,5.1472,2.9899,11.984,5.0235,0.0017357,0.18714,72.157,5.1472,14.986,39.974
2.4615e+05,0.1875,2132.2,142.27,106.39,5.1472,2.99,11.984,5.0235,0.0017357,0.18714,72.157,5.1472,14.986,39.974
2.4624e+05,0.1875,2132.2,142.27,106.39,5.1472,2.99,11.984,5.0235,0.0017357,0.18714,72.157,5.1472,14.986,39.974
2.4633e+05,0.1875,2132.2,142.27,106.39,5.1472,2.99,11.984,5.0235,0.0017358,0.18714,72.157,5.1472,14.986,39.974
2.4642e+05,0.1875,2132.2,142.27,106.4,5.1472,2.99,11.984,5.0235,0.0017358,0.18714,72.157,5.1472,14.987,39.974
2.4651e+05,0.1875,2132.2,142.27,106.4,5.1472,2.99,11.984,5.0235,0.0017358,0.18714,72.157,5.1472,14.987,39.975
2.466e+05,0.1875,2132.2,142.27,106.4,5.1472,2.99,11.984,5.0235,0.0017359,0.18714,72.157,5.1472,14.987,39.975
2.4669e+05,0.1875,2132.2,142.27,106.4,5.1472,2.9901,11.984,5.0235,0.0017359,0.18714,72.157,5.1472,14.987,39.975
2.4678e+05,0.1875,2132.2,142.27,106.4,5.1472,2.9901,11.984,5.0235,0.0017359,0.18714,72.157,5.1472,14.987,39.975
2.4687e+05,0.1875,2132.2,142.27,106.4,5.1472,2.9901,11.984,5.0235,0.0017359,0.18714,72.157,5.1472,14.987,39.975
2.4696e+05,0.1875,2132.2,142.27,106.4,5.1472,2.9901,11.984,5.0235,0.001736,0.18714,72.157,5.1472,14.987,39.975
2.4705e+05,0.1875,2132.2,142.27,106.4,5.1472,2.9901,11.984,5.0235,0.001736,0.18714,72.157,5.1472,14.987,39.975
2.4714e+05,0.1875,2132.2,142.27,106.4,5.1472,2.9902,11.984,5.0235,0.001736,0.18714,72.157,5.1472,14.987,39.975
2.4723e+05,0.1875,2132.2,142.27,106.4,5.1472,2.9902,11.984,5.0235,0.001736,0.18714,72.157,5.1472,14.987,39.975
2.4732e+05,0.1875,2132.2,142.27,106.4,5.1472,2.9902,11.984,5.0235,0.0017361,0.18714,72.157,5.1472,14.987,39.975
2.4741e+05,0.1875,2132.2,142.27,106.4,5.1472,2.9902,11.984,5.0235,0.0017361,0.18714,72.157,5.1472,14.987,39.975
2.475e+05,0.1875,2132.2,142.27,106.4,5.1472,2.9902,11.984,5.0235,0.0017361,0.18714,72.157,5.1472,14.987,39.975
2.4759e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9902,11.984,5.0235,0.0017362,0.18714,72.157,5.1473,14.987,39.975
2.4768e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9903,11.984,5.0235,0.0017362,0.18714,72.157,5.1473,14.987,39.975
2.4777e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9903,11.984,5.0235,0.0017362,0.18714,72.157,5.1473,14.987,39.975
2.4786e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9903,11.984,5.0235,0.0017362,0.18714,72.157,5.1473,14.987,39.975
2.4795e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9903,11.984,5.0235,0.0017363,0.18714,72.157,5.1473,14.987,39.975
2.4804e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9903,11.984,5.0235,0.0017363,0.18714,72.157,5.1473,14.987,39.975
2.4813e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9903,11.984,5.0235,0.0017363,0.18714,72.156,5.1473,14.987,39.975
2.4822e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9904,11.984,5.0235,0.0017363,0.18714,72.156,5.1473,14.987,39.975
2.4831e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9904,11.984,5.0235,0.0017364,0.18714,72.156,5.1473,14.987,39.975
2.484e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9904,11.984,5.0235,0.0017364,0.18714,72.156,5.1473,14.987,39.975
2.4849e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9904,11.984,5.0235,0.0017364,0.18714,72.156,5.1473,14.987,39.975
2.4858e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9904,11.984,5.0235,0.0017364,0.18714,72.156,5.1473,14.987,39.975
2.4867e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9905,11.984,5.0235,0.0017365,0.18714,72.156,5.1473,14.987,39.975
2.4876e+05,0.1875,2132.2,142.27,106.4,5.1473,2.9905,11.984,5.0235,0.0017365,0.18714,72.156,5.1473,14.987,39.975
2.4885e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9905,11.984,5.0235,0.0017365,0.18714,72.156,5.1473,14.987,39.975
2.4894e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9905,11.984,5.0235,0.0017366,0.18714,72.156,5.1473,14.987,39.975
2.4903e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9905,11.984,5.0235,0.0017366,0.18714,72.156,5.1473,14.987,39.975
2.4912e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9905,11.984,5.0235,0.0017366,0.18714,72.156,5.1473,14.987,39.975
2.4921e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9906,11.984,5.0235,0.0017366,0.18714,72.156,5.1473,14.987,39.975
2.493e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9906,11.984,5.0235,0.0017367,0.18714,72.156,5.1473,14.987,39.975
2.4939e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9906,11.984,5.0235,0.0017367,0.18714,72.156,5.1473,14.987,39.975
2.4948e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9906,11.984,5.0235,0.0017367,0.18714,72.156,5.1473,14.987,39.975
2.4957e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9906,11.984,5.0235,0.0017367,0.18714,72.156,5.1473,14.987,39.975
2.4966e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9906,11.984,5.0235,0.0017368,0.18714,72.156,5.1473,14.987,39.976
2.4975e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9907,11.984,5.0235,0.0017368,0.18714,72.156,5.1473,14.987,39.976
2.4984e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9907,11.984,5.0235,0.0017368,0.18714,72.156,5.1473,14.987,39.976
2.4993e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9907,11.984,5.0235,0.0017368,0.18714,72.156,5.1473,14.987,39.976
2.5002e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9907,11.984,5.0235,0.0017369,0.18714,72.156,5.1473,14.987,39.976
2.5011e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9907,11.984,5.0235,0.0017369,0.18714,72.156,5.1473,14.987,39.976
2.502e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9908,11.984,5.0235,0.0017369,0.18714,72.156,5.1473,14.987,39.976
2.5029e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9908,11.984,5.0235,0.0017369,0.18714,72.156,5.1473,14.987,39.976
2.5038e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9908,11.984,5.0235,0.001737,0.18714,72.156,5.1473,14.987,39.976
2.5047e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9908,11.984,5.0235,0.001737,0.18714,72.156,5.1473,14.987,39.976
2.5056e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9908,11.984,5.0235,0.001737,0.18714,72.156,5.1473,14.987,39.976
2.5065e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9908,11.984,5.0235,0.0017371,0.18714,72.156,5.1473,14.987,39.976
2.5074e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9909,11.984,5.0235,0.0017371,0.18714,72.156,5.1473,14.987,39.976
2.5083e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9909,11.984,5.0235,0.0017371,0.18714,72.156,5.1473,14.987,39.976
2.5092e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9909,11.984,5.0235,0.0017371,0.18714,72.156,5.1473,14.987,39.976
2.5101e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9909,11.984,5.0235,0.0017372,0.18714,72.156,5.1473,14.987,39.976
2.511e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9909,11.984,5.0235,0.0017372,0.18715,72.156,5.1473,14.987,39.976
2.5119e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9909,11.984,5.0235,0.0017372,0.18715,72.156,5.1473,14.987,39.976
2.5128e+05,0.1875,2132.3,142.27,106.4,5.1473,2.991,11.984,5.0235,0.0017372,0.18715,72.156,5.1473,14.987,39.976
2.5137e+05,0.1875,2132.3,142.27,106.4,5.1473,2.991,11.984,5.0235,0.0017373,0.18715,72.156,5.1473,14.987,39.976
2.5146e+05,0.1875,2132.3,142.27,106.4,5.1473,2.991,11.984,5.0235,0.0017373,0.18715,72.156,5.1473,14.987,39.976
2.5155e+05,0.1875,2132.3,142.27,106.4,5.1473,2.991,11.984,5.0235,0.0017373,0.18715,72.156,5.1473,14.987,39.976
2.5164e+05,0.1875,2132.3,142.27,106.4,5.1473,2.991,11.984,5.0235,0.0017373,0.18715,72.156,5.1473,14.988,39.976
2.5173e+05,0.1875,2132.3,142.27,106.4,5.1473,2.991,11.984,5.0235,0.0017374,0.18715,72.156,5.1473,14.988,39.976
2.5182e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9911,11.984,5.0235,0.0017374,0.18715,72.156,5.1473,14.988,39.976
2.5191e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9911,11.984,5.0234,0.0017374,0.18715,72.156,5.1473,14.988,39.976
2.52e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9911,11.984,5.0234,0.0017374,0.18715,72.156,5.1473,14.988,39.976
2.5209e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9911,11.984,5.0234,0.0017375,0.18715,72.156,5.1473,14.988,39.976
2.5218e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9911,11.984,5.0234,0.0017375,0.18715,72.156,5.1473,14.988,39.976
2.5227e+05,0.1875,2132.3,142.27,106.4,5.1473,2.9912,11.984,5.0234,0.0017375,0.18715,72.156,5.1473,14.988,39.976
2.5236e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9912,11.984,5.0234,0.0017375,0.18715,72.156,5.1473,14.988,39.976
2.5245e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9912,11.984,5.0234,0.0017376,0.18715,72.156,5.1473,14.988,39.976
2.5254e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9912,11.984,5.0234,0.0017376,0.18715,72.156,5.1473,14.988,39.976
2.5263e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9912,11.984,5.0234,0.0017376,0.18715,72.156,5.1473,14.988,39.976
2.5272e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9912,11.984,5.0234,0.0017376,0.18715,72.156,5.1473,14.988,39.976
2.5281e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9913,11.984,5.0234,0.0017377,0.18715,72.156,5.1473,14.988,39.976
2.529e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9913,11.984,5.0234,0.0017377,0.18715,72.156,5.1473,14.988,39.977
2.5299e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9913,11.984,5.0234,0.0017377,0.18715,72.156,5.1473,14.988,39.977
2.5308e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9913,11.984,5.0234,0.0017377,0.18715,72.156,5.1473,14.988,39.977
2.5317e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9913,11.984,5.0234,0.0017378,0.18715,72.156,5.1473,14.988,39.977
2.5326e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9913,11.984,5.0234,0.0017378,0.18715,72.156,5.1473,14.988,39.977
2.5335e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9914,11.984,5.0234,0.0017378,0.18715,72.156,5.1473,14.988,39.977
2.5344e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9914,11.984,5.0234,0.0017378,0.18715,72.156,5.1473,14.988,39.977
2.5353e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9914,11.984,5.0234,0.0017379,0.18715,72.156,5.1473,14.988,39.977
2.5362e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9914,11.984,5.0234,0.0017379,0.18715,72.156,5.1473,14.988,39.977
2.5371e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9914,11.984,5.0234,0.0017379,0.18715,72.156,5.1473,14.988,39.977
2.538e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9914,11.984,5.0234,0.001738,0.18715,72.156,5.1473,14.988,39.977
2.5389e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9915,11.984,5.0234,0.001738,0.18715,72.156,5.1473,14.988,39.977
2.5398e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9915,11.984,5.0234,0.001738,0.18715,72.156,5.1473,14.988,39.977
2.5407e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9915,11.984,5.0234,0.001738,0.18715,72.156,5.1473,14.988,39.977
2.5416e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9915,11.984,5.0234,0.0017381,0.18715,72.156,5.1473,14.988,39.977
2.5425e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9915,11.984,5.0234,0.0017381,0.18715,72.156,5.1473,14.988,39.977
2.5434e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9915,11.984,5.0234,0.0017381,0.18715,72.156,5.1473,14.988,39.977
2.5443e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9916,11.984,5.0234,0.0017381,0.18715,72.156,5.1473,14.988,39.977
2.5452e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9916,11.984,5.0234,0.0017382,0.18715,72.156,5.1473,14.988,39.977
2.5461e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9916,11.984,5.0234,0.0017382,0.18715,72.156,5.1473,14.988,39.977
2.547e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9916,11.984,5.0234,0.0017382,0.18715,72.156,5.1473,14.988,39.977
2.5479e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9916,11.984,5.0234,0.0017382,0.18715,72.156,5.1473,14.988,39.977
2.5488e+05,0.1875,2132.4,142.27,106.4,5.1473,2.9917,11.984,5.0234,0.0017383,0.18715,72.156,5.1473,14.988,39.977
2.5497e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9917,11.984,5.0234,0.0017383,0.18715,72.156,5.1474,14.988,39.977
2.5506e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9917,11.984,5.0234,0.0017383,0.18715,72.156,5.1474,14.988,39.977
2.5515e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9917,11.984,5.0234,0.0017383,0.18715,72.156,5.1474,14.988,39.977
2.5524e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9917,11.984,5.0234,0.0017384,0.18715,72.156,5.1474,14.988,39.977
2.5533e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9917,11.984,5.0234,0.0017384,0.18715,72.156,5.1474,14.988,39.977
2.5542e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9918,11.984,5.0234,0.0017384,0.18715,72.156,5.1474,14.988,39.977
2.5551e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9918,11.984,5.0234,0.0017384,0.18715,72.156,5.1474,14.988,39.977
2.556e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9918,11.984,5.0234,0.0017385,0.18715,72.156,5.1474,14.988,39.977
2.5569e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9918,11.984,5.0234,0.0017385,0.18715,72.156,5.1474,14.988,39.977
2.5578e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9918,11.984,5.0234,0.0017385,0.18715,72.156,5.1474,14.988,39.977
2.5587e+05,0.1875,2132.4,142.27,106.4,5.1474,2.9918,11.984,5.0234,0.0017385,0.18715,72.156,5.1474,14.988,39.977
2.5596e+05,0.1875,2132.5,142.27,106.4,5.1474,2.9919,11.984,5.0234,0.0017386,0.18715,72.156,5.1474,14.988,39.977
2.5605e+05,0.1875,2132.5,142.27,106.4,5.1474,2.9919,11.984,5.0234,0.0017386,0.18715,72.156,5.1474,14.988,39.977
2.5614e+05,0.1875,2132.5,142.27,106.4,5.1474,2.9919,11.984,5.0234,0.0017386,0.18715,72.156,5.1474,14.988,39.978
2.5623e+05,0.1875,2132.5,142.27,106.4,5.1474,2.9919,11.984,5.0234,0.0017386,0.18715,72.156,5.1474,14.988,39.978
2.5632e+05,0.1875,2132.5,142.27,106.4,5.1474,2.9919,11.984,5.0234,0.0017387,0.18715,72.156,5.1474,14.988,39.978
2.5641e+05,0.1875,2132.5,142.27,106.4,5.1474,2.9919,11.984,5.0234,0.0017387,0.18715,72.156,5.1474,14.988,39.978
2.565e+05,0.1875,2132.5,142.27,106.4,5.1474,2.992,11.984,5.0234,0.0017387,0.18715,72.156,5.1474,14.988,39.978
2.5659e+05,0.1875,2132.5,142.27,106.4,5.1474,2.992,11.984,5.0234,0.0017387,0.18715,72.156,5.1474,14.988,39.978
2.5668e+05,0.1875,2132.5,142.27,106.4,5.1474,2.992,11.984,5.0234,0.0017388,0.18715,72.156,5.1474,14.988,39.978
2.5677e+05,0.1875,2132.5,142.27,106.4,5.1474,2.992,11.984,5.0234,0.0017388,0.18715,72.156,5.1474,14.988,39.978
2.5686e+05,0.1875,2132.5,142.27,106.4,5.1474,2.992,11.984,5.0234,0.0017388,0.18715,72.156,5.1474,14.988,39.978
2.5695e+05,0.1875,2132.5,142.27,106.4,5.1474,2.992,11.984,5.0234,0.0017388,0.18715,72.156,5.1474,14.989,39.978
2.5704e+05,0.1875,2132.5,142.27,106.4,5.1474,2.9921,11.984,5.0234,0.0017389,0.18715,72.156,5.1474,14.989,39.978
2.5713e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9921,11.984,5.0234,0.0017389,0.18715,72.156,5.1474,14.989,39.978
2.5722e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9921,11.984,5.0234,0.0017389,0.18715,72.156,5.1474,14.989,39.978
2.5731e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9921,11.984,5.0234,0.0017389,0.18715,72.156,5.1474,14.989,39.978
2.574e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9921,11.984,5.0234,0.001739,0.18715,72.156,5.1474,14.989,39.978
2.5749e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9921,11.984,5.0234,0.001739,0.18715,72.156,5.1474,14.989,39.978
2.5758e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9922,11.984,5.0234,0.001739,0.18715,72.156,5.1474,14.989,39.978
2.5767e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9922,11.984,5.0234,0.001739,0.18715,72.156,5.1474,14.989,39.978
2.5776e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9922,11.984,5.0234,0.0017391,0.18715,72.156,5.1474,14.989,39.978
2.5785e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9922,11.984,5.0234,0.0017391,0.18715,72.156,5.1474,14.989,39.978
2.5794e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9922,11.984,5.0234,0.0017391,0.18715,72.156,5.1474,14.989,39.978
2.5803e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9922,11.984,5.0234,0.0017391,0.18715,72.156,5.1474,14.989,39.978
2.5812e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9923,11.984,5.0234,0.0017391,0.18715,72.156,5.1474,14.989,39.978
2.5821e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9923,11.984,5.0234,0.0017392,0.18715,72.156,5.1474,14.989,39.978
2.583e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9923,11.984,5.0234,0.0017392,0.18715,72.156,5.1474,14.989,39.978
2.5839e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9923,11.984,5.0234,0.0017392,0.18715,72.156,5.1474,14.989,39.978
2.5848e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9923,11.984,5.0234,0.0017392,0.18715,72.156,5.1474,14.989,39.978
2.5857e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9923,11.984,5.0234,0.0017393,0.18715,72.156,5.1474,14.989,39.978
2.5866e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9924,11.984,5.0234,0.0017393,0.18715,72.156,5.1474,14.989,39.978
2.5875e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9924,11.984,5.0234,0.0017393,0.18715,72.156,5.1474,14.989,39.978
2.5884e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9924,11.984,5.0233,0.0017393,0.18715,72.156,5.1474,14.989,39.978
2.5893e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9924,11.984,5.0233,0.0017394,0.18715,72.156,5.1474,14.989,39.978
2.5902e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9924,11.984,5.0233,0.0017394,0.18715,72.156,5.1474,14.989,39.978
2.5911e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9924,11.984,5.0233,0.0017394,0.18715,72.156,5.1474,14.989,39.978
2.592e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9925,11.984,5.0233,0.0017394,0.18715,72.156,5.1474,14.989,39.978
2.5929e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9925,11.984,5.0233,0.0017395,0.18715,72.156,5.1474,14.989,39.978
2.5938e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9925,11.984,5.0233,0.0017395,0.18715,72.156,5.1474,14.989,39.978
2.5947e+05,0.1875,2132.5,142.27,106.41,5.1474,2.9925,11.984,5.0233,0.0017395,0.18715,72.156,5.1474,14.989,39.978
2.5956e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9925,11.984,5.0233,0.0017395,0.18715,72.156,5.1474,14.989,39.979
2.5965e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9925,11.984,5.0233,0.0017396,0.18715,72.156,5.1474,14.989,39.979
2.5974e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9926,11.984,5.0233,0.0017396,0.18715,72.156,5.1474,14.989,39.979
2.5983e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9926,11.984,5.0233,0.0017396,0.18715,72.156,5.1474,14.989,39.979
2.5992e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9926,11.984,5.0233,0.0017396,0.18715,72.156,5.1474,14.989,39.979
2.6001e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9926,11.984,5.0233,0.0017397,0.18715,72.156,5.1474,14.989,39.979
2.601e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9926,11.984,5.0233,0.0017397,0.18715,72.156,5.1474,14.989,39.979
2.6019e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9926,11.984,5.0233,0.0017397,0.18715,72.156,5.1474,14.989,39.979
2.6028e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9927,11.984,5.0233,0.0017397,0.18715,72.156,5.1474,14.989,39.979
2.6037e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9927,11.984,5.0233,0.0017398,0.18715,72.156,5.1474,14.989,39.979
2.6046e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9927,11.984,5.0233,0.0017398,0.18715,72.156,5.1474,14.989,39.979
2.6055e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9927,11.984,5.0233,0.0017398,0.18715,72.156,5.1474,14.989,39.979
2.6064e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9927,11.984,5.0233,0.0017398,0.18715,72.156,5.1474,14.989,39.979
2.6073e+05,0.1875,2132.6,142.27,106.41,5.1474,2.9927,11.984,5.0233,0.0017399,0.18715,72.156,5.1474,14.989,39.979
